,Entry,Ref,Linkage formed,"Acceptor
size",(eq .),"Donor
size",(eq .).1,"Yield
(%)",a : B,"Glycosyl
Donor","Neighbouring
group",Activator,Solvent,temperature_C,donor_type,acceptor_type,solvent_smiles,donor_conf,lg,C2_smiles,activator,Major True,Minor True,Conf positive(%) True
600,70,106,Gal (1-2 / 3) Gal,1,1,1,1.3,28,B,imidate,OBn,BF3-OEt2,,,pyranose,O,,"[0, -1, 1, 1, 1]",*OC(=N)C(Cl)(Cl)Cl,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,CCO(CC).[B-](F)(F)F,1,0,100.0
601,71,178,Gal (13) Deoxy Nojira,1,1,1,2,100,B,SMe,OBz,DMTST,Benzene,,pyranose,O,['C1=CC=CC=C1 '],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
602,74,106,Gal (1-3) Gal,1,1,1,1.2,41,B,bromide,OAc,Hg(CN)2,"nitromethane,toluene",20,pyranose,O,"['C[N+](=O)[O-]  ', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*Br,*OC([CH3])=O,C(#N)[Hg]C#N ,1,0,100.0
603,84,51,Gal (1-3) GalNAc,1,1,1,1.04,52,B,imidate,OAc,BF3-OEt2,DCM,-20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
604,85,46,Gal (13) GalNAc,3,1,1,1.8,91,B,SMe,OBz,"NIS,TfOH",MeCN,-30,pyranose,O,['CC#N'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
605,86,102,Gal (1-3) GalNAc,5,(NR),3,(NR),53,B,SMe,OBz,DMTST,DCM,0,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
606,87,162,Gal (1-3) GalNAc,5,1,1,1.2,78,B,SMe,OBz,DMTST,DCM,-10,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
607,88,162,Gal (1-3) GalNAc,5,1,2,1.5,87,B,SMe,OBz,DMTST,DCM,-10,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
608,109,179,Gal (1-3) rHA,2,1,2,1.3,67,B,SEt,OBn,IDCP,"Et2O,DCE",,pyranose,O,"['CCOCC', 'C(CCl)Cl ']","[0, -1, 1, 1, 1]",[*]SCC,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,CC1=C(C(=NC=C1)C)C.CC1=C(C(=NC=C1)C)C.[O-]Cl(=O)(=O)=O.[IH2+],1,0,100.0
609,112,178,Gal (1-4) Deoxy Nojira,2,1,1,2,70,B,SMe,OBz,"NIS,TfOH",DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
610,113,178,Gal (1-4) Deoxy Nojira,2,1,2,1.5,61,B,SMe,OBz,"NIS,TfOH",DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
611,120,133,Gal (1-4) GlcNAc,1,1,1,2.3,97,B,bromide,OAc,Hg(CN)2,"nitromethane,toluene",20,pyranose,O,"['C[N+](=O)[O-]  ', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*Br,*OC([CH3])=O,C(#N)[Hg]C#N ,1,0,100.0
612,121,133,Gal (1-4) GlcNAc,1,1,1,1.6,67,B,bromide,OAc,HgBr2,"nitromethane,toluene",20,pyranose,O,"['C[N+](=O)[O-]  ', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*Br,*OC([CH3])=O,Br[Hg]Br,1,0,100.0
613,122,133,Gal (14) GlcNAc,1,1,1,1.6,81,B,bromide,OAc,AgOTf,"nitromethane,toluene",-30,pyranose,O,"['C[N+](=O)[O-]  ', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*Br,*OC([CH3])=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+],1,0,100.0
614,123,133,Gal (14) GlcNAc,1,1,1,1.6,61,B,bromide,OAc,AgOTf,"nitromethane,toluene",-20,pyranose,O,"['C[N+](=O)[O-]  ', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*Br,*OC([CH3])=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+],1,0,100.0
615,126,139,Gal (1-4) GlcNAc,1,1.4,1,1,52,B,fluoride,NPhth,"AgOTf,SnCl2","DCM,toluene",-15,pyranose,O,"['CC(Cl)Cl', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*F,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].Cl[Sn]Cl,1,0,100.0
616,127,139,Gal (1-4) GlcNAc,1,1.4,1,1,47,B,fluoride,NPhth,"AgOTf,SnCl2","DCM,toluene",-15,pyranose,O,"['CC(Cl)Cl', 'Cc1ccccc1']","[0, -1, 1, 1, 1]",*F,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].Cl[Sn]Cl,1,0,100.0
617,130,80,Gal (1-4) GlcNAc,2,1,1,2,71,B,imidate,OAc,TMSOTf,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
618,134,80,Gal (14) GlcNAc,3,1,2,1.7,44,B,SMe,OBz,DMTST,,,pyranose,O,,"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
619,135,80,Gal (1-4) GlcNAc,3,1,2,1.7,38,B,SMe,OBz,DMTST,,,pyranose,O,,"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
620,136,97,Gal (1-4) GlcNAc,3,1,2,1,83,B,SMe,OBz,DMTST,DCM,8,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
621,137,97,Gal (1-4) GlcNAc,4,1,2,2.4,46,B,SMe,OBz,DMTST,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CS[S+](C)C.C(F)(F)(F)S(=O)(=O)[O-]  ,1,0,100.0
623,154,82,Gal (16) Glc,1,1,1,1.1,63,B,bromide,OCAMB,"AgOTf,collidine",DCM,-20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",*Br,[*]OC(C1=C(COC(CCl)=O)C=CC=C1)=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].CC1=CC(=NC(=C1)C)C,1,0,100.0
624,155,120,Gal (1-6) Glc,1,1,2,1.2,76,B,imidate,OAc,BF3-OEt2,DCM,-10,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
625,156,30,Gal (1-6) Glc,1,1,1,1,26,B,dibenzylphosphite,OAc,TMSOTf,DCM,-78,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]OP(OCC1=CC=CC=C1)OCC2=CC=CC=C2,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
626,157,19,Gal (1-6) Glc,1,1,1,2,64,B,sulfoxide,OBz,"TMSOTf,TEP",DCM,-60,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]S(C1=CC=CC=C1)=O,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.O(P(OCC)OCC)CC,1,0,100.0
627,158,19,Gal (1-6) Glc,1,1,1,2,84,B,sulfoxide,OBz,"TMSOTf,TEP",DCM,-60,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]S(C1=CC=CC=C1)=O,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.O(P(OCC)OCC)CC,1,0,100.0
628,159,19,Gal (16) Glc,1,1,1,2,38,B,sulfoxide,OBz,"TMSOTf,TEP",DCM,0,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",[*]S(C1=CC=CC=C1)=O,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.O(P(OCC)OCC)CC,1,0,100.0
629,175,125,GalNAc (1-4) Gal,3,1,1,2,20,B,bromide,NPhth,"HgBr2,Hg(CN)2",DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, 1, 1]",*Br,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,Br[Hg]Br.C(#N)[Hg]C#N ,1,0,100.0
630,176,125,GalNAc (1 → 4) Gal,3,1,1,2,5,B,bromide,NPhth,Sn(OTf)2,,,pyranose,O,,"[0, -1, 1, 1, 1]",*Br,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)O[Sn]OS(=O)(=O)C(F)(F)F.,1,0,100.0
631,186,168,GalNAc (1 → 4) Glc,1,1.2,1,1,90,B,B-OAc,NHTroc,"SnCl4,AgOTf",,,pyranose,O,,"[1, -1, 1, 1, 1]",*OC([CH3])=O,*[NH]C(=O)O[CH2]C(Cl)(Cl)Cl,Cl[Sn](Cl)(Cl)Cl.C(F)(F)(F)S(=O)(=O)[O-].[Ag+],1,0,100.0
632,188,168,GalNAc (1-6) Gal,1,1.2,1,1,94,B,B-OAc,NHTroc,"Sn(OTf)2,HMDS",,,pyranose,O,,"[1, -1, 1, 1, 1]",*OC([CH3])=O,*[NH]C(=O)O[CH2]C(Cl)(Cl)Cl,C(F)(F)(F)S(=O)(=O)O[Sn]OS(=O)(=O)C(F)(F)F..C[Si](C)(C)N[Si](C)(C)C,1,0,100.0
633,189,168,GalNAc (1 → 6) Gal,1,1.2,1,1,92,B,B-OAc,NHTroc,"Yb(OTf)3,HMDS",,,pyranose,O,,"[1, -1, 1, 1, 1]",*OC([CH3])=O,*[NH]C(=O)O[CH2]C(Cl)(Cl)Cl,C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].C(F)(F)(F)S(=O)(=O)[O-].[Yb+3].C[Si](C)(C)N[Si](C)(C)C,1,0,100.0
634,190,168,GalNAc (1 → 6) Gal,1,1.2,1,1,94,B,B-OAc,NHTroc,Sn(OTf)2,,,pyranose,O,,"[1, -1, 1, 1, 1]",*OC([CH3])=O,*[NH]C(=O)O[CH2]C(Cl)(Cl)Cl,C(F)(F)(F)S(=O)(=O)O[Sn]OS(=O)(=O)C(F)(F)F.,1,0,100.0
635,192,168,GalNAc (1 → 6) Glc,1,1.2,1,1,98,B,B-OAc,NHTroc,"Sn(OTf)2,HMDS",,,pyranose,O,,"[1, -1, 1, 1, 1]",*OC([CH3])=O,*[NH]C(=O)O[CH2]C(Cl)(Cl)Cl,C(F)(F)(F)S(=O)(=O)O[Sn]OS(=O)(=O)C(F)(F)F..C[Si](C)(C)N[Si](C)(C)C,1,0,100.0
636,225,186,Glc (1-3) Glc,1,(NR),1,(NR),75,B,bromide,OMBz,AgOTf,toluene,,pyranose,O,['Cc1ccccc1'],"[0, -1, 1, -1, 1]",*Br,[*]OC(C1=CC=C(C)C=C1)=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+],1,0,100.0
637,230,185,Glc (13) Glc,1,NR,2,1,79,B,SPh,OAc,"NIS,TfOH",,,pyranose,O,,"[0, -1, 1, -1, 1]",[*][S]C1=CC=CC=C1,*OC([CH3])=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
638,232,87,Glc (13) GlcNAc,1,1,1,1.15,81,B,imidate,OTol,TMSOTf,DCM,0,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,CC1=CC=C(O[*])C=C1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
639,234,87,Glc (1 → 3) GlcNAc,3,1,1,5,87,B,imidate,OTol,TMSOTf,DCM,0,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,CC1=CC=C(O[*])C=C1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
640,242,71,Glc (13) rHA,1,1,1,1.2,49,B,imidate,OBz,TMSOTf,DCM,-20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
641,255,146,Glc (1-4) Glc,1,1,2,1.2,73,B,imidate,OBz,TMSOTf,DCM,-20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
642,258,155,Glc (1 4) Glc,},1,1,2,*,B,vinyl ether iso,OPiv,"NIS,TfOH",MeCN,,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OC(C)=C,[*]OC(C(C)(C)C)=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
643,273,57,Glc (1-4) Glc,1,1,1,1.3,100,B,SMe,OBz,"PhSeNPhth,TMSOTf",DCM,0,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,O=C(C1=C2C=CC=C1)N(C2=O)[Se]C3=CC=CC=C3.C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
644,274,185,Glc (1-4) Glc,1,(NR),2,1,44,B,SPh,OAc,"NIS,TfOH",,,pyranose,O,,"[0, -1, 1, -1, 1]",[*][S]C1=CC=CC=C1,*OC([CH3])=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
645,285,86,Glc (1-4) Glc [ 6d ],1,(NR),2,(NR),14,B,imidate,OAc,TMSOTf,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
646,289,38,Glc (16) Gal,1,1,1,1.1,93,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
647,290,38,Glc (1 → 6) Gal,1,1,1,1.1,20,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
648,296,155,Glc (1 → 6) Gal,1,1,1,2,70,B,vinyl ether iso,OPiv,"NIS,TfOH",MeCN,,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OC(C)=C,[*]OC(C(C)(C)C)=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
649,298,172,Glc (1-6) Gal,1,1,1,1,75,B,tetrazol,OBn,BF3-OEt2,MeCN,-20,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OC1=NN=NN1,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,CCO(CC).[B-](F)(F)F,1,0,100.0
650,302,172,Glc (16) Gal,1,1,1,1,80,B,tetrazol,OBn,TMSOTf,MeCN,-20,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OC1=NN=NN1,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
651,314,30,Glc (1-6) Gal,1,1.5,2,1,40,B,dibenzylphosphite,OAc,TMSOTf,DCM,-43,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]OP(OCC1=CC=CC=C1)OCC2=CC=CC=C2,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
652,324,38,Glc (1-6) Glc,1,1,1,1,84,B,fluoride,OBz,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,CCO(CC).[B-](F)(F)F,1,0,100.0
653,325,38,Glc (1-6) Glc,1,1,1,1,71,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
654,338,38,Glc (1 → 6) Glc,1,1,2,1.1,74,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
655,346,18,Glc (16) Glc,1,(NR),1,(NR),82,B,vinyl ether,OAc,TMSOTf,MeCN,0,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]O/C(C)=C/C,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
656,347,115,Glc (1 → 6) Glc,1,1.3,2,1,29,B,n-pentenyl,OAc,"NIS,TESOTf",DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]OCCCC=C,*OC([CH3])=O,C1CC(=O)N(C1=O)I .CC[Si](CC)(CC)OS(=O)(=O)C(F)(F)F,1,0,100.0
657,352,172,Glc (1-6) Glc,1,1,1,1,70,B,tetrazol,OBn,TMSOTf,MeCN,-20,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OC1=NN=NN1,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
658,353,30,Glc (16) Glc,1,1,1,1,25,B,dibenzylphosphite,OAc,TMSOTf,DCM,-78,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]OP(OCC1=CC=CC=C1)OCC2=CC=CC=C2,*OC([CH3])=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
659,355,30,Glc (1-6) Glc,1,1,1,1,66,B,dibenzylphosphite,OBn,TMSOTf,DCM,-78,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]OP(OCC1=CC=CC=C1)OCC2=CC=CC=C2,*O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
660,360,19,Glc (16) Glc,1,1,1,2,46,B,sulfoxide,OBz,TMSOTf,DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]S(C1=CC=CC=C1)=O,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
661,361,19,Glc (1 → 6) Glc,1,1,1,2,39,B,sulfoxide,OBz,"TMSOTf,TEP",DCM,-30,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]S(C1=CC=CC=C1)=O,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C[Si](C)(C)OS(=O)(=O)C(F)(F)F.O(P(OCC)OCC)CC,1,0,100.0
662,369,110,Glc (16) Glc,5,1,1,2,86,B,SMe,OBz,"NIS,TfOH",DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*]SC,*OC(=O)C1=[CH][CH]=[CH][CH]=[CH]1,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
663,371,185,Glc (1-6) Glc,1,(NR),2,1,84,B,SPh,OAc,"NIS,TfOH",DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*][S]C1=CC=CC=C1,*OC([CH3])=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
664,372,185,Glc (1-6) Glç,1,1,2,1.2,62,B,SPh,OAc,"NIS,TfOH",DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*][S]C1=CC=CC=C1,*OC([CH3])=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
665,373,185,Glc (16) Glc,1,1,2,1,76,B,SPh,OAc,"NIS,TfOH",DCM,,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",[*][S]C1=CC=CC=C1,*OC([CH3])=O,C1CC(=O)N(C1=O)I .O=S(=O)(O)C(F)(F)F,1,0,100.0
666,374,38,Glc (146) GlcNAc,1,1,1,1.1,60,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
668,384,89,Glc (1-6) Man,1,1,1,3.2,70,B,bromide,OAc,"Hg(CN)2,HgBr2",Benzene,20,pyranose,O,['C1=CC=CC=C1 '],"[0, -1, 1, -1, 1]",*Br,*OC([CH3])=O,C(#N)[Hg]C#N .Br[Hg]Br,1,0,100.0
669,385,38,Glc (1-6) Man,1,1,1,1.1,93,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
670,386,38,Glc (16) Man,1,1,1,1.1,85,B,fluoride,OAc,BF3-OEt2,DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*F,*OC([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
671,403,80,GlcNAc (1-2) Gal,6,1.25,6,1,77,B,imidate,N3,TMSOTf,,,pyranose,O,,"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N=[N+]=[N-],C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
672,407,92,GlcNAc (1-2) Man,4,1,1,3,42,B,bromide,NPhth,"AgOTf,lutidine",DCM,20,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*Br,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].CC1=NC(=CC=C1)C,1,0,100.0
673,408,161,GlcNAc (1 →→ 2) Man,1,1,1,1.5,80,B,bromide,NPhth,"AgOTf,collidine",DCM,-50,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*Br,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].CC1=CC(=NC(=C1)C)C,1,0,100.0
674,410,175,GlcNAc (1 →→ 2) Man,2,2,1,1,83,B,bromide,NPhth,"AgOTf,collidine",DCM,-40,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*Br,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C(F)(F)(F)S(=O)(=O)[O-].[Ag+].CC1=CC(=NC(=C1)C)C,1,0,100.0
675,418,37,GlcNAc (1 → 3) Gal,2,1.4,4,1,53,B,imidate,NPhth,TMSOTf,DCM,-70,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
676,419,37,GlcNAc (1 → 3) Gal,2,2,4,1,61,B,imidate,NPhth,TMSOTf,DCM,-40,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
677,422,80,GlcNAc (1 → 3) Gal,2,2,6,1,74,B,imidate,N3,TMSOTf,MeCN,-40,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N=[N+]=[N-],C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
678,423,80,GlcNAc (1-3) Gal,3,1.3,6,1,71,B,imidate,N3,TMSOTf,MeCN,-40,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N=[N+]=[N-],C[Si](C)(C)OS(=O)(=O)C(F)(F)F,1,0,100.0
679,426,132,GlcNAc (1-3) Gal,2,(NR),3,1,70,B,imidate,N3,BF3-OEt2,"DCM,n-hexane",-10,pyranose,O,"['CC(Cl)Cl', 'CCCCCC']","[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N=[N+]=[N-],CCO(CC).[B-](F)(F)F,1,0,100.0
680,432,138,GlcNAc (1 → 3) Gal,1,1.2,I,1,55,B,imidate,NPhth,BF3-OEt2,DCM,-30,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*N1C(=O)C2=[CH][CH]=[CH][CH]=C2C1=O,CCO(CC).[B-](F)(F)F,1,0,100.0
681,433,171,GlcNAc (1-3) Gal,2,4,3,1,25,B,imidate,NHAc,BF3-OEt2,DCM,-40,pyranose,O,['CC(Cl)Cl'],"[0, -1, 1, -1, 1]",*OC(=N)C(Cl)(Cl)Cl,*[NH]C([CH3])=O,CCO(CC).[B-](F)(F)F,1,0,100.0
682,434,79,GlcNAc (1 → 3) Gal,2,1,3,2,32,B,dibenzylphosphite,N3,BF3-OEt2,MeCN,-40,pyranose,O,['CC#N'],"[0, -1, 1, -1, 1]",[*]OP(OCC1=CC=CC=C1)OCC2=CC=CC=C2,*N=[N+]=[N-],CCO(CC).[B-](F)(F)F,1,0,100.0
